"Symbol","logFC","PValue"
"TRIM35",-0.974923919983591,3.59053381834615e-08
"PCBP4",-0.84268043249258,3.59215110028429e-08
"RHOBTB3",0.642703397803891,3.62924979300462e-08
"HES4",-1.04866072692212,3.70113688779017e-08
"MAN2B2",-0.728671343576227,3.70717442226133e-08
"ENSG00000280893",-1.16644133961598,3.73145163644595e-08
"TBCK",0.847060513922384,3.73436236728078e-08
"ZNF696",-0.846965421131453,3.74962044311386e-08
"RFFL",0.731307953037908,3.75183987863287e-08
"ANP32A",-0.739046004560516,3.78253410244757e-08
"ADAT2",-1.43434437732914,3.79851014031518e-08
"TNFAIP8",-1.37072465085596,3.80245882840357e-08
"CCSER2",0.992344814318227,3.80887781176838e-08
"TNFAIP8L1",0.694798598097148,3.80935829185955e-08
"C2CD3",-0.748130260921375,3.84165274564693e-08
"TPM3",-0.806152519532145,3.85433309558895e-08
"FOXO3",0.854772171843358,3.85698919978896e-08
"DGCR8",-0.867360527540061,3.86540117640251e-08
"ENSG00000236519",-1.72788907633819,3.86856700381521e-08
"L3MBTL2",-0.799432200931104,3.89481323978857e-08
"SCO1",-0.6882886111589,3.90426057070191e-08
"TUBA1B",-0.940449253636495,3.90944389989771e-08
"RPL7AP34",3.26785834989345,3.93279620610101e-08
"ORM1",-1.22433303447529,3.94589103224307e-08
"ZDHHC23",-1.34735402852828,3.94806490043082e-08
"TBC1D10C",1.58767547253267,3.95757500676796e-08
"PTS",0.939984407216236,3.95986271408379e-08
"FAM99B",1.86020999581513,3.96032554249381e-08
"PACSIN3",-0.739490177309358,3.96159810239956e-08
"ENSG00000277476",1.11207283184547,3.98375364820624e-08
"CDKN1A",0.907007956212991,3.98658337834619e-08
"SORL1",1.03483317712153,4.03235005086337e-08
"ENSG00000303584",1.46534006450219,4.07461465352166e-08
"TNKS2",0.5914500396168,4.08126428991568e-08
"SLC4A3",2.81300975657477,4.0954667182207e-08
"SNHG17",-0.989901406337424,4.0993261400734e-08
"MYO1B",-0.57158487701319,4.09974938036661e-08
"SUGCT",-1.1157780241244,4.10924004125517e-08
"SUFU",0.797371085801473,4.11092338777927e-08
"BMAL1",1.14831398734302,4.14596786658964e-08
"NT5DC1",-0.797889700510474,4.18195243955188e-08
"HAMP",-2.35318273564894,4.19891102918354e-08
"PSMC1",-0.719500625393885,4.20708112852878e-08
"BPIFB2",1.07801925688235,4.22044975002751e-08
"CYB5R1",-0.800873359945249,4.22493542538794e-08
"LEPROT",0.566722595591265,4.25889914735732e-08
"SC5D",0.776430875465,4.2677893925853e-08
"PRSS8",1.59169265580117,4.28035426256764e-08
"PDPK1",0.623191330994967,4.32097551839496e-08
"MTHFR",1.01011925736381,4.33403514064527e-08
"MAGI1",0.64946044456053,4.33720835900907e-08
"SESTD1",0.70303829860846,4.3987899115421e-08
"PFAS",-0.687231131190455,4.40102914122762e-08
"PHLDB1",0.871684977134562,4.4047769083753e-08
"TRMT61A",-0.95414569415851,4.4071443350856e-08
"LGSN",2.91623570886576,4.40734322245573e-08
"CDC7",-0.904205508602839,4.40852381857483e-08
"WNT2B",2.16908035492355,4.41306670819072e-08
"TNNT2",2.54053961038315,4.41495384854255e-08
"ABCB6",-1.26055448327508,4.47146636426376e-08
"YDJC",-0.891259091978037,4.48708397503148e-08
"HYPK",-1.07345115338465,4.5138474768091e-08
"POP4",-0.879655016196337,4.51792183090143e-08
"PFDN6",-0.897244783383613,4.5234573913791e-08
"PNO1",-1.18909058440065,4.53670079459482e-08
"ABCB10",-0.924944061167348,4.53712077458416e-08
"ENSG00000236200",-1.88490654096946,4.54396009366726e-08
"LRRC8A",0.807548064298439,4.55562420116829e-08
"GSTT4",3.8061944506597,4.56959875831125e-08
"ABCC6",-1.25221566940227,4.57420552472329e-08
"CCDC137",-0.639948333942145,4.59624272659432e-08
"BRWD1",0.686511533132355,4.60598841103749e-08
"DHX57",-0.702383145112427,4.61191645681006e-08
"MCEE",0.797285893661883,4.61334057625336e-08
"DAPK2",2.9115754061729,4.63435880778966e-08
"SRGAP3",1.61111350744882,4.66058480345397e-08
"ABL1",-0.589360048658824,4.66179248376427e-08
"ZNF142",-0.743758348860697,4.69879890347747e-08
"ENSG00000306229",2.76869350492956,4.71203155326957e-08
"SOX5",1.12215424311929,4.72581938259411e-08
"KDM1B",-0.942444780648914,4.76059045719183e-08
"RECQL",-0.787589188343127,4.7928140516157e-08
"PAIP2",0.810016212549664,4.81580650062214e-08
"SERINC3",0.833648985295304,4.81866127510701e-08
"KIF12",1.07512937420797,4.81874373327464e-08
"HSDL2",0.684405590920864,4.82089541965719e-08
"GOLGB1",0.875300074839956,4.85706007649412e-08
"TRMT2A",-0.713261115721721,4.85804078151806e-08
"C1RL",-0.665498950156637,4.86548202575463e-08
"MIB2",0.898625335547258,4.87578608273799e-08
"NMRAL1",-1.12152079905998,4.91233539905978e-08
"TBC1D8B",0.825005652653698,4.91354732966389e-08
"MAD2L1",-0.940375007652456,4.9151029863243e-08
"UBXN6",0.716153412886884,4.93633616354884e-08
"ENOPH1",-0.692122003066848,4.95515089743818e-08
"NFATC4",2.99909337169405,4.96152092579851e-08
"AGTRAP",-0.871369736386697,4.98394243136474e-08
"CHD9NB",2.95354919564117,4.98669542242245e-08
"C2orf74-DT",-1.03715285691007,4.99788666981656e-08
"ENSG00000246982",1.33924534748995,5.03914462303112e-08
"MT1G",-2.95272256099292,5.04384980760858e-08
"SLC17A7",2.66672049709383,5.04709947826806e-08
"ENSG00000287562",1.51895384641861,5.06853664738524e-08
"ACP2",-0.903282360414717,5.08577609482599e-08
"TPM2",1.19516442730247,5.1235792122454e-08
"PPFIA4",2.42963339856859,5.13046091467001e-08
"PRIMPOL",-1.18589144286424,5.27248507965951e-08
"TLE4",1.55092655357111,5.27674423563656e-08
"FICD",-1.37538830749984,5.29269239283905e-08
"MAFK",0.870564832380487,5.29402871753734e-08
"PLEKHA7",-0.865859997869056,5.29892088000315e-08
"MOB2",0.774299469866487,5.30465690775337e-08
"MICOS13",-1.08036255397559,5.30646111978978e-08
"SNHG8",-0.89173185446327,5.31532940490883e-08
"SEPTIN7-DT",1.44546938524488,5.31728006640911e-08
"ACBD3",0.765667346825751,5.33158632256889e-08
"B4GALNT4",0.953097737901079,5.33438564011377e-08
"PHF21A",1.30562559387525,5.38012005173836e-08
"ATIC",-0.779500532579907,5.38081779750247e-08
"ADIPOR2",0.716531796470581,5.38583934014329e-08
"NASP",-0.753694119210524,5.39514572742348e-08
"ENSG00000260196",0.771167442853435,5.43990141483579e-08
"HLA-E",0.656745421586821,5.44027978174031e-08
"CDC20",-0.675907941115359,5.46067977181122e-08
"LAMTOR1",-0.731957899682714,5.47535030633626e-08
"RAI14",-0.811635510874404,5.48604525616509e-08
"TBKBP1",0.99297361747823,5.5053370867763e-08
"TRPM4",-1.0578442744552,5.51604410617684e-08
"ENSG00000287236",1.92071354647448,5.51788331218605e-08
"BOLA2",-1.29468248715483,5.53411256962055e-08
"THOC2",0.690434804280108,5.56955628841468e-08
"FXYD1",1.72347498995995,5.62195263459461e-08
"PARP9",-1.52321646970048,5.6471424307272e-08
"DDX49",-0.800987396360289,5.68641505905408e-08
"LBX2-AS1",-1.13611963821311,5.72713971619569e-08
"APEH",-0.704699790957351,5.72908440731556e-08
"STK11",0.634545130845855,5.72970287449556e-08
"TMEM135",0.641379150846431,5.73797321281322e-08
"ENSG00000274717",3.43097478620849,5.74720381574826e-08
"EIF4A3",-0.808150505366191,5.82330798030712e-08
"GLYATL1-AS1",-4.03171434076045,5.82850451461013e-08
"INIP",-0.732318841597226,5.84598727266556e-08
"SHC1",-0.633131213895267,5.87441443817994e-08
"CNKSR3",0.639067150718563,5.88307098313223e-08
"ISOC1",-0.761743984608731,5.95064245180575e-08
"TEX14BP",1.95634515073408,5.97728375866354e-08
"BRD9",-0.687971448446574,5.98086441506174e-08
"GFOD3P",-0.69356735131182,6.01572795608175e-08
"WNK4",1.1708287157963,6.0185550106049e-08
"SLC25A39",-0.662839283153594,6.03023381636426e-08
"CENPV",-0.546814166307934,6.04888810672331e-08
"LOC124902473",4.15760741884129,6.05974198992005e-08
"DYNLL2",-0.694967929763461,6.0797695827087e-08
"SH3BP2",-1.14680327284906,6.08165244205964e-08
"IL1R2",-1.48602482689265,6.11052925101941e-08
"MAGED1",0.819452916798918,6.11090059600197e-08
"PANK3",0.610928152681166,6.11426801658951e-08
"KDF1",1.71706650998035,6.12794324449619e-08
"CWF19L1",-0.825725889378551,6.13651790997887e-08
"FOXN3",0.906719400998147,6.19187925338658e-08
"RPUSD1",-0.950091502796485,6.21847077671892e-08
"SIVA1",-0.977823957911671,6.22631758522426e-08
"MAMSTR",-1.16732370052309,6.23043206534126e-08
"SLC48A1",-1.14005751368765,6.23423777475143e-08
"LRFN4",-1.66775625654707,6.24351701909637e-08
"YWHAH",-0.861042880349178,6.27411142765095e-08
"TAF8",0.701710638657337,6.28617810608674e-08
"MPND",-0.868165536585458,6.30565140917649e-08
"ENSG00000235563",3.13334474088695,6.33963631596815e-08
"CCDC138",-0.863820383609777,6.37702082720833e-08
"HS3ST3B1",0.683383666629309,6.40178092145848e-08
"ADAMTS6",1.22147551594473,6.41505438880387e-08
"ADGRL1",1.64695928474225,6.46035983030525e-08
"TMTC1",-1.94869344868099,6.53697813074214e-08
"ZNF334",-0.973220141242949,6.55374401603022e-08
"DNPH1",-0.95442667167786,6.59243771271458e-08
"PSAT1",-0.690255879292545,6.59662383723531e-08
"SLC35E1",0.727069865369906,6.61330251603889e-08
"PLSCR3",-0.995158402804338,6.62906167147385e-08
"GRHPR",-0.738864305803379,6.63221892027334e-08
"CABLES1",0.739612855728119,6.69964292783704e-08
"CPB2",0.74092875001389,6.70124870344195e-08
"TP53INP2",1.08495400503873,6.72589488339506e-08
"DARS1-AS1",1.713929029656,6.73084552812861e-08
"TMED6",-0.945835448157894,6.73425638257577e-08
"ECI1",-0.6957276780944,6.73610852507467e-08
"RBL2",0.679222633423231,6.75433824073343e-08
"MAP2K6",-1.00785577280657,6.76856940593973e-08
"NCKAP5L",0.602334026999155,6.78379503009867e-08
"PLD1",1.30567584120454,6.82026181170663e-08
"PITRM1",-0.610274131707917,6.82450782823839e-08
"FTH1",-0.826679691098225,6.82798224818631e-08
"PKLR",-0.916738649107121,6.85212215945701e-08
"MTO1",-0.575049128100813,6.87381248749158e-08
"CBFA2T2",0.571200170134358,6.91990422433332e-08
"ZNF444",0.581349245876927,6.95122527704679e-08
"ZNF576",-1.05924036587617,6.99995953904007e-08
"PUS10",0.60648924108812,7.01220313247594e-08
"ERCC5",0.725598528554476,7.01674826240093e-08
"POLR1H",-0.705607422915836,7.03119743624607e-08
"LINC00612",2.98581294687053,7.04160641638084e-08
"NORAD",0.769070270357067,7.04416615126114e-08
"SCN1A",1.18644196998347,7.067400431221e-08
"ALG6",-1.19169769827613,7.07762993276311e-08
"CCNY",0.571967989010563,7.10246250422832e-08
"ENSG00000249669",1.52877745593717,7.1393821354607e-08
"RAD50",0.668194038520156,7.15992297768381e-08
"TMEM256",-0.964836608468759,7.18762772734316e-08
"MYO15B",-0.904445441842248,7.19827249905644e-08
"WWP2",0.601934406414464,7.19912763244362e-08
"HPS6",-1.04256798334001,7.23304755413942e-08
"KLHDC3",0.675636574357954,7.28461405871916e-08
"SH3YL1",1.49947464209253,7.31450046585817e-08
"ENSG00000232445",-1.26286612316706,7.35247492695986e-08
"CLDN6",-1.42717700958253,7.3548297158162e-08
"ENSG00000224187",2.43103335823043,7.36427714050057e-08
"HLA-F",-1.13755620841135,7.38989824775986e-08
"MMS19",0.615596652973273,7.40867599810186e-08
"THEM4",-0.753067229157518,7.43738157175064e-08
"ENSG00000305992",2.25356007845651,7.44603281597473e-08
"POP7",-0.99617111777776,7.44893741858293e-08
"F11R",0.851750558964436,7.45670159886293e-08
"ENSG00000226363",3.90344250213155,7.46606316616288e-08
"TP73",-1.35752392367604,7.47467566710531e-08
"LGALSL",0.764274250391702,7.50405751565696e-08
"SOX8",2.57884445178937,7.51793409092054e-08
"DHRS11",-0.652621509107397,7.53001367435324e-08
"DHCR7",0.88121884088889,7.55149815387824e-08
"LCN15",1.9819019557893,7.60281840782012e-08
"YAF2",0.839840579544129,7.61714372152018e-08
"BRIX1",-0.961165885846218,7.6400788861243e-08
"SFR1",-1.64492997715883,7.6626587517124e-08
"PUS1",-0.787904647228769,7.78729990064255e-08
"SHARPIN",-0.661691371955626,7.8204387983227e-08
"H1-2",-2.36388586409651,7.9491904633003e-08
"NME4",-0.796296427963656,7.95263737776526e-08
"MYO19",-0.719113961900098,8.01257860542186e-08
"ZDHHC12",-1.00228856047716,8.04442535836496e-08
"NCAPH2",-0.815486109838155,8.0945943750032e-08
"KIZ",0.799461306295401,8.09732267057707e-08
"KYAT1",0.94492047716544,8.12180316333927e-08
"ZSCAN4",2.14518578733689,8.1333709034162e-08
"MTFR2",-1.30251603316738,8.13957158301026e-08
"LUC7L3",0.966607893751294,8.20199874390927e-08
"TTC32",0.996660013019283,8.20251391939432e-08
"RNASE4",0.750898228017965,8.22538754623878e-08
"PYGL",0.669199039264634,8.28169042651922e-08
"AMT",-0.715682419857473,8.28296943565162e-08
"BOLA2-SMG1P6",-0.862559759792128,8.31794370698134e-08
"ENSG00000276672",-1.52123161982448,8.32000969522402e-08
"CDCA3",-0.896146045477763,8.34334005517786e-08
"AGK",-0.585807642124354,8.35325227627678e-08
"EMP2",0.86720285765248,8.37081298629209e-08
"NT5C2",0.572285747233207,8.41913111216197e-08
"DTNBP1",-0.789185834978482,8.46408390742049e-08
"OAS3",-0.824715874679148,8.48134992144177e-08
"ACOX1",0.557087826181759,8.49028657354549e-08
"TRIM2",0.882693857605743,8.49469177934936e-08
"LOC105374901",7.4756152882201,8.524457238734e-08
"ENSG00000286115",1.57604104427551,8.52446780108356e-08
"RNASEH1-DT",-1.26045097606939,8.57622300423583e-08
"LINC00548",2.48858486999784,8.57683741428764e-08
"TOB1-AS1",1.39034479705121,8.58221695887287e-08
"BLTP1",0.745913003183699,8.60154401537461e-08
"ENSG00000279254",4.51199960291858,8.64558813200667e-08
"DDAH1",-0.720648989074112,8.65664525153746e-08
"ENSG00000273192",1.80410974205225,8.66129689090932e-08
"WBP2",0.776983536738739,8.66481054903992e-08
"TESK2",1.05465874284808,8.71859161097051e-08
"PPP1R9A",0.68719055316694,8.74203311639303e-08
"CNDP2",-0.57883285413701,8.75572868572038e-08
"PALM3",1.4222394706759,8.82040439401529e-08
"PIGX",-0.831308648189362,8.82453644685891e-08
"MOCS1",-0.897379412545386,8.83406946742533e-08
"SAC3D1",-0.777788880701641,8.92570025432602e-08
"SOX13",-0.664830411049458,8.92783911035169e-08
"PURPL",1.07644331713712,8.93805463803314e-08
"OXLD1",-0.762071168002081,8.97779066576627e-08
"UTP4",-0.623383650242125,9.00082364340692e-08
"ANKRD34A",2.18997407894701,9.01835718625097e-08
"ENSG00000237877",1.08973763190228,9.04454375117094e-08
"ZMYM6",0.743911056510849,9.05873799752845e-08
"VEGFA",0.683502121212071,9.06410293669525e-08
"KCNJ14",2.33601896658334,9.081646678859e-08
"FUT10",-0.998302966205136,9.12130899331043e-08
"PROZ",0.793297675297756,9.12452328804723e-08
"CCDC51",-0.921102164599605,9.12986225099329e-08
"GMPS",-0.699179277835867,9.13080788690682e-08
"LINC01134",1.131758399288,9.14309848739474e-08
"HPS4",0.693495575431797,9.15207646161243e-08
"GCDH",-1.02617057229329,9.16611757517917e-08
"SLC16A13",-1.01979312628259,9.16994222792441e-08
"RABGGTB",-0.603227259344396,9.17399546815373e-08
"USP13",0.952709140280845,9.20745017095056e-08
"LINC01484",1.42046049942954,9.26025555224771e-08
"ENSG00000247011",1.9367234782889,9.26458748868822e-08
"DIXDC1",0.9484927194678,9.26757864180282e-08
"APOL6",-0.713779743149578,9.34462235359208e-08
"LINC01118",1.82512680136027,9.35432359885415e-08
"EML4",1.00821849536946,9.37332337604926e-08
"USP34",0.62728502629139,9.40845812788059e-08
"TASP1",-0.906232660559057,9.50778203727475e-08
"LMNTD2",1.26266519647751,9.65312912904356e-08
"ENSG00000269976",1.4364892298949,9.66010670662169e-08
"NT5E",1.22674639439484,9.68874747729902e-08
"AGAP7P",1.04313877344902,9.72634424475324e-08
"ZMAT2",-0.80873706117765,9.77148495004803e-08
"PIK3AP1",1.1096755218377,9.80043614502748e-08
"MAD1L1",-0.69809286329685,9.81217582935836e-08
"ZC3H11A",0.64753132106797,9.85782267772862e-08
"ZBTB22",0.89497739296545,9.86013870963952e-08
"RAB11FIP5",1.02785395924999,9.96974802013613e-08
"PDZD11",-0.829535565443362,9.98721683181685e-08
"CFAP119",-1.50506465956582,9.99252166315777e-08
"PRPSAP1",0.67988475106297,1.00169651463427e-07
"EPHX1",-1.17549012011671,1.0033491875777e-07
"DAXX",-0.564733916026194,1.00517917654749e-07
"SUPT5H",0.727994174624123,1.00573078874414e-07
"ZNRD2",-1.177713971221,1.00635716644521e-07
"FH",-0.753085632165339,1.00641834821952e-07
"LOC124901447",1.5422038428992,1.01014357135919e-07
"KCNJ10",2.55618135367257,1.01133585545036e-07
"RXFP4",2.38215342254997,1.01584181423846e-07
"RPL10A",-0.771873817666006,1.02439120502548e-07
"GON7",-1.18910118134309,1.02458191744524e-07
"RRP1",-0.650084735521216,1.02595569537011e-07
"SMUG1",-0.8217821699407,1.02980990426401e-07
"IGIP",0.958141808541612,1.03102853950673e-07
"ZNF620",-1.07853850872224,1.03202614973908e-07
"SLC2A13",0.855764417005988,1.03282230027606e-07
"PEX19",-0.832585590693622,1.03593492663996e-07
"CEP120",-0.919070824045245,1.04234401993563e-07
"COASY",0.59504967470136,1.04287759081091e-07
"SLC2A10",0.946838650379993,1.04340395161581e-07
"SMTN",0.735001562939105,1.04494608638375e-07
"PIEZO1",-0.713244198492204,1.04707555260458e-07
"MAP3K9",0.817527573133152,1.05220914435508e-07
"NCBP2",0.8793198899057,1.05761921206614e-07
"TBC1D3G",1.7981081257419,1.06048517442894e-07
"PIEZO2",0.83248020707961,1.06086503043263e-07
"MDK",-0.778140371987108,1.06747934386858e-07
"CCDC71",-1.0384329529733,1.07072303686906e-07
"NIPBL",0.685803705349643,1.0745509977851e-07
"BDH1",0.962474829458073,1.07769517842474e-07
"CCDC68",1.16226833354362,1.08252084304071e-07
"ARID5B",1.22715475421299,1.08646313876708e-07
"POLR1C",-0.783778746145637,1.08961525815642e-07
"HMGA1",-1.32445452933392,1.09207977324773e-07
"CDK5R1",-1.17356240178501,1.0924640224614e-07
"POLR2I",-1.00731923281917,1.09487822974214e-07
"LOC105377329",0.890968371843054,1.10135465148274e-07
"ELAC2",-0.631270567128762,1.10340674113705e-07
"TBC1D2",-1.1352279791027,1.10356550691034e-07
"IQCC",-1.4294326121163,1.10743867263434e-07
"CCNJ",-0.683871850026325,1.11585708891462e-07
"CYB5A",-0.569833299933814,1.1172362088104e-07
"GEMIN6",-0.826559540017878,1.12167518716192e-07
"CEP55",-0.77357625714727,1.1265305963707e-07
"PLCD1",0.910856794205711,1.1317638551184e-07
"LOC124900275",0.661234080247526,1.13264775200202e-07
"PCM1",0.682522651359541,1.13427446335374e-07
"KIAA0319L",0.532881340846137,1.13574937394921e-07
"NPAS2",0.766642956730995,1.14120098983136e-07
"ENSG00000288538",1.8739831593864,1.14326198201604e-07
"MASP1",0.727858554186823,1.14515922998879e-07
"POLR1A",-0.551754689239494,1.15338759812185e-07
"QNG1",-0.862728665811594,1.15439950784127e-07
"SLC1A2",1.0369885168217,1.1567870189466e-07
"EIF3C",-0.783002133981085,1.16072474315095e-07
"MRPL17",-0.764878001108724,1.1671906752084e-07
"DNAJC30",-1.09171478928611,1.16817635786205e-07
"DHRS13",-0.820315616703635,1.16886166741478e-07
"CLEC10A",2.02802450579623,1.17556538328973e-07
"CHDH",0.618879413743624,1.17909700269383e-07
"HSD17B10",-0.702897401024759,1.18418179002134e-07
"PARP12",0.810516210693363,1.18814963869338e-07
"ZNF37BP",0.875649714642899,1.18995956642963e-07
"AP1M1",-0.651880462261228,1.19190184899529e-07
"SOCS5",0.807983140736574,1.19574727954502e-07
"BMP4",0.741954544904927,1.19594941177117e-07
"LOC105377940",3.55907662074051,1.19660299959563e-07
"NCL",-0.71169993787645,1.19924303013952e-07
"APOBEC3B",-1.10758597598475,1.20979722927714e-07
"VPS52",-0.709704101572449,1.21245508504384e-07
"AFF4",0.632903261919227,1.21468428169609e-07
"ZER1",0.867111059577179,1.2181397184069e-07
"DIDO1",0.636282725151206,1.21975113414469e-07
"LOC107986854",2.58317911230578,1.22434141808924e-07
"KDM4B",0.892892114812505,1.2274185236282e-07
"SBNO1-AS1",1.16718682856105,1.22778120067827e-07
"GPS1",-0.613838157186239,1.22831052967665e-07
"LNX2",0.83858430361762,1.23198535634778e-07
"MPV17L",-0.93813946217947,1.23703000917593e-07
"DOLK",-0.935280634544281,1.24018751325264e-07
"HARS1",-0.592107317708828,1.24410140105537e-07
"ELP1",0.877371880785103,1.24725359250887e-07
"SMG8",-0.771925922682585,1.24858900570599e-07
"OGFOD2",-0.905733728036756,1.25182081929977e-07
"SPON2",0.961691517621715,1.25925535842061e-07
"ENSG00000269982",-1.35070914927278,1.27675958784376e-07
"TMEM218",-1.07130837419308,1.27753405335022e-07
"IPO11",-0.919656626210929,1.27869632131406e-07
"H2AC15",1.3830661141312,1.28069354554281e-07
"MOCS3",-0.940289406494248,1.28081244699863e-07
"GRAMD2B",0.800373465385343,1.28922400976148e-07
"HP1BP3",0.649754232161342,1.29315395881234e-07
"HBEGF",2.09342671533697,1.29439945758604e-07
"PDLIM1",-0.757959878178504,1.29628163772179e-07
"RBIS",-0.706397818986117,1.30049997056483e-07
"MRPL30",-0.681087179031381,1.30233584141529e-07
"ZRANB3",-0.702084348999971,1.30314844710483e-07
"TRAF2",-0.571977722751326,1.30423007775543e-07
"CHMP6",-0.79658646405628,1.3047549609653e-07
"C11orf98",-0.985251368122847,1.31204490888165e-07
"ZFYVE1",0.925821402035284,1.31991978524526e-07
"TEN1-CDK3",1.00216992075674,1.32078015191954e-07
"CCL15",1.31888884005953,1.32146933224169e-07
"CBX5",-0.994745836925585,1.32182295856902e-07
"TRIP11",0.657812514766182,1.32366569623322e-07
"DFFA",-0.569677486519279,1.32764091080185e-07
"ARHGEF1",0.703625829291677,1.32857836364638e-07
"RPS6KL1",-0.946470864228886,1.33243614281432e-07
"LOC105375022",1.28726546408187,1.33610437151975e-07
"ANAPC7",-0.555395996135294,1.33657225218876e-07
"FUT3",2.84954079641918,1.3381550353887e-07
"GCLM",-0.779056116670383,1.34144201101772e-07
"ENSG00000288550",1.73094782409576,1.34477695470468e-07
"ARHGEF16",0.511086770126476,1.34746549326341e-07
"NR1D1",1.20522040777838,1.35020889912373e-07
"MRPL37",-0.743922017857833,1.35023244705747e-07
"NTMT1",-0.618971736344993,1.35262081494459e-07
"CDK1",-0.733252319336948,1.35308845358933e-07
"CLUAP1",-0.945360346899337,1.35655369991498e-07
"ENSG00000280206",1.16410181263757,1.35976796028658e-07
"TSPAN13",0.646802169989772,1.36027071453762e-07
"ENSG00000280351",2.4202977111536,1.36684443896702e-07
"ENSG00000260742",1.28598329030292,1.36767880304449e-07
"IMP4",-0.591681730384531,1.36852175845308e-07
"BYSL",-0.820342439163233,1.37437468473283e-07
"ZFP62",-0.728709812869196,1.38468458441361e-07
"P2RY8",1.00984852375524,1.38517364942324e-07
"PDE3B",0.524031914088158,1.38847166826764e-07
"SLC35D2",0.650461961578663,1.39082189754349e-07
"SRXN1",-0.812502530807784,1.39271788092203e-07
"CENPF",0.90913211226449,1.41253920364869e-07
"NOC3L",-0.803195766718727,1.4233146605329e-07
"UROS",-0.749748000701211,1.42818756853167e-07
"MSRB1",-0.730990736252694,1.43376910238888e-07
"TEDC1",-0.932920992018341,1.43392965916326e-07
"INO80D",0.651674029394667,1.43670022520619e-07
"DUS4L",-0.812720379310448,1.43855466777342e-07
"CENPT",-0.968756543070591,1.43887477540939e-07
"PXYLP1",-1.30604497551287,1.441984265882e-07
"EPHA2",0.817095662035696,1.44311140809101e-07
"CHROMR",-1.50744878863567,1.44453976408779e-07
"NQO2",-0.709142395387478,1.44796682346145e-07
"MPDU1",-0.586291268487875,1.45141992542341e-07
"SPRED2",0.619475527070423,1.45566654260458e-07
"PTAR1",0.734246698205226,1.45608976324236e-07
"LOC124902609",2.34941136431635,1.45928653497048e-07
"TALDO1",-0.727569683536301,1.46072054623594e-07
"TRAPPC2L",-0.73755631721018,1.46265466070186e-07
"RNASEH2C",-0.641899845771902,1.46516022966274e-07
"VOPP1",-0.687433287923247,1.46694454468226e-07
"VMA12",-0.67642440305886,1.46950828216297e-07
"HK2-DT",-2.18781188091123,1.46965309047994e-07
"PCF11",0.664944147942849,1.47348452852511e-07
"BOLA3",-1.06905774436486,1.4784554598479e-07
"ENSG00000279428",-4.10923702257583,1.48143379561975e-07
"VASP",1.16155512032789,1.48185419994075e-07
"MED22",-0.965638629956472,1.48816015053971e-07
"SNRK",1.17680018895695,1.49280357884512e-07
"SDC4",-0.881382998536393,1.4961383374723e-07
"PARS2",-1.26466507618976,1.49632770703057e-07
"PRH1",1.53065164991864,1.49808217445018e-07
"ZNF90",-1.22555624665718,1.50456895590896e-07
"ENSG00000267317",1.3265036682613,1.50911831612361e-07
"MARK4",0.8722492664265,1.51253849511978e-07
"CBX6",-0.775435285126614,1.51345438972472e-07
"DHRS4",-0.776276188189045,1.52510179471511e-07
"COCH",-0.920510853831894,1.52930043451874e-07
"SANBR",-0.790424006400146,1.53281066646377e-07
"SP2-AS1",-1.29749566800887,1.53621666041561e-07
"FARSA",-0.719365178195785,1.53744529291786e-07
"ACBD4",-0.760267713994419,1.54856016794643e-07
"TSPAN9",0.729081666529982,1.54951109351137e-07
"ZFAND2B",0.866340817787848,1.55064516924197e-07
"LRP5",0.648664903890729,1.55072760781073e-07
"CDK18",0.841515827109027,1.55173413026645e-07
"CNOT10",-0.677765406236982,1.55209245696411e-07
"CIAO1",-0.534902166334374,1.55632440598842e-07
"MYBL1",-1.01129944508074,1.5591153415775e-07
"ICAM5",1.3880384389435,1.56352427793903e-07
"MARF1",0.756415683256513,1.57175998258558e-07
"MYO6",0.772492292935585,1.57392041447392e-07
"KLC4",0.778189587793796,1.5762576863929e-07
"TNRC6B",0.660846619519135,1.58370768272377e-07
"C19orf47",-0.739033251290168,1.58507247419018e-07
"DDAH2",1.38627075091863,1.58865403680723e-07
"USP48",0.572068928964642,1.59061063600264e-07
"NDUFV3",-0.554867057198314,1.5914585910424e-07
"ENSG00000231881",2.69611432294352,1.5944289974415e-07
"ENSG00000261051",1.70226723767432,1.60150711252908e-07
"GPBP1L1",0.574741201790794,1.61039027978264e-07
"ATAD3B",-0.693933680552452,1.61799297276104e-07
"PRR11",0.911823878626953,1.61918670643649e-07
"BBS2",0.576553612845386,1.61989986603989e-07
"RBM33",0.653902351792967,1.63018766419319e-07
"INTU",-0.827259535420986,1.63235096784503e-07
"FUT6",0.931788587762947,1.6456145484631e-07
"STAT2",0.776222655805727,1.64734471492495e-07
"GET3",-0.664831921713956,1.64878977700891e-07
"FTSJ3",-0.760817094956125,1.65089608615546e-07
"NRM",-1.16925828801204,1.65326850010496e-07
"A1BG",-0.692421622490489,1.65699969820001e-07
"ERG28",0.72342217006626,1.66011002410914e-07
"GLA",-0.86722778444027,1.66670129320162e-07
"MRM1",-1.0202655925168,1.67065757642557e-07
"TLCD1",-1.01854119880245,1.67475872098796e-07
"ENSG00000289077",1.85469161861254,1.67826831759976e-07
"RNMT",0.685593037222764,1.67903302816847e-07
"SRBD1",-0.776951218760356,1.68066403536803e-07
"MDH2",-0.788654321404182,1.68412490479276e-07
