Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
PRKDC,83.33333333333333,69,KEA3,0.7771428571428571,4,ATYPICAL,PIKK,DNAPK,PRKDC
PRKG1,142,154,KEA3,0.4657142857142857,2,AGC,PKG,PKG,PRKG1
PRKG2,232.5,222,KEA3,0.21428571428571427,1,AGC,PKG,PKG,PRKG2
PRKX,175,172,KEA3,0.3942857142857143,2,AGC,PKA,PKA,PRKX
PRKY,150,158,KEA3,0.44857142857142857,2,AGC,PKA,PKA,PRKY
PRPF4B,189.5,187,KEA3,0.3457142857142857,2,CMGC,DYRK,PRP4,PRPF4B
PTK2,44.333333333333336,24,KEA3,0.9342857142857143,4,TK,FAK,FAK,PTK2
PTK2B,40,21,KEA3,0.9428571428571428,4,TK,FAK,FAK,PTK2B
PTK6,99.33333333333333,97,KEA3,0.6742857142857143,3,TK,SRC,SRM,PTK6
PXK,121.5,124,KEA3,0.5742857142857143,3,OTHER,SLOB,SLOB,PXK
RAF1,125.66666666666667,132,KEA3,0.5514285714285714,3,TKL,RAF,RAF,RAF1
RET,4,1,KEA3,1,4,TK,RET,RET,RET
RIOK1,304,269,KEA3,0.07714285714285714,1,ATYPICAL,RIO,RIO1,RIOK1
RIPK1,287,268,KEA3,0.08,1,TKL,RIPK,RIPK,RIPK1
RIPK2,133.5,142,KEA3,0.5142857142857142,3,TKL,RIPK,RIPK,RIPK2
RIPK3,105.5,105,KEA3,0.6485714285714286,3,TKL,RIPK,RIPK,RIPK3
ROCK1,51.666666666666664,34,KEA3,0.8942857142857142,4,AGC,DMPK,ROCK,ROCK1
ROCK2,178.33333333333334,177,KEA3,0.38,2,AGC,DMPK,ROCK,ROCK2
RPS6KA1,102.33333333333333,100,KEA3,0.6657142857142857,3,AGC,RSK,RSK,RPS6KA1
RPS6KA2,81,67,KEA3,0.7828571428571428,4,AGC,RSK,RSK,RPS6KA2
RPS6KA3,77.66666666666667,61,KEA3,0.8,4,AGC,RSK,RSK,RPS6KA3
RPS6KA4,97,89,KEA3,0.7,3,AGC,RSK,MSK,RPS6KA4
RPS6KA5,77,59,KEA3,0.8057142857142857,4,AGC,RSK,MSK,RPS6KA5
RPS6KB1,71,53,KEA3,0.8257142857142857,4,AGC,RSK,P70,RPS6KB1
RPS6KB2,157.33333333333334,164,KEA3,0.4228571428571429,2,AGC,RSK,P70,RPS6KB2
RPS6KL1,321,282,KEA3,0.04,1,AGC,RSKL,RSKL,RPS6KL1
SCYL1,330,289,KEA3,0.02,1,OTHER,SCY1,SCY1,SCYL1
SCYL2,64,48,KEA3,0.84,4,OTHER,SCY1,SCY1,SCYL2
SCYL3,209,206,KEA3,0.2742857142857143,2,OTHER,SCY1,SCY1,SCYL3
SGK1,135,144,KEA3,0.5028571428571429,3,AGC,SGK,SGK,SGK1
SGK2,144,156,KEA3,0.45714285714285713,2,AGC,SGK,SGK,SGK2
SGK3,255,242,KEA3,0.15714285714285714,1,AGC,SGK,SGK,SGK3
SIK1,217,211,KEA3,0.26,2,CAMK,CAMKL,QIK,SIK1
SIK2,316,279,KEA3,0.04857142857142857,1,CAMK,CAMKL,QIK,SIK2
SMG1,332,290,KEA3,0.017142857142857144,1,ATYPICAL,PIKK,SMG1,SMG1
SNRK,235,225,KEA3,0.2057142857142857,1,CAMK,CAMKL,SNRK,SNRK
SRC,62,47,KEA3,0.8485714285714285,4,TK,SRC,SRCA,SRC
SRMS,270,254,KEA3,0.12,1,TK,SRC,SRM,SRMS
SRPK1,97.5,91,KEA3,0.6942857142857143,3,CMGC,SRPK,SRPK,SRPK1
SRPK2,131,141,KEA3,0.5171428571428571,3,CMGC,SRPK,SRPK,SRPK2
STK10,254,240,KEA3,0.16285714285714287,1,STE,STE20,SLK,STK10
STK11,120.33333333333333,122,KEA3,0.5885714285714285,3,CAMK,CAMKL,LKB,STK11
STK16,61.5,45,KEA3,0.8571428571428571,4,OTHER,NAK,MPSK,STK16
STK17A,121.5,124,KEA3,0.5742857142857143,3,CAMK,DAPK,DRAK,STK17A
STK24,56.5,37,KEA3,0.8857142857142857,4,STE,STE20,YSK,STK24
STK25,159.5,166,KEA3,0.41714285714285715,2,STE,STE20,YSK,STK25
STK26,209,206,KEA3,0.2742857142857143,2,STE,STE20,YSK,STK26
STK3,90,79,KEA3,0.7314285714285714,3,STE,STE20,MST,STK3
STK33,259,246,KEA3,0.14285714285714285,1,CAMK,CAMK-UNIQUE,CAMK-UNIQUE,STK33
STK36,225,215,KEA3,0.24,1,OTHER,ULK,FUSED,STK36
STK38,153,159,KEA3,0.44285714285714284,2,AGC,NDR,NDR,STK38
STK38L,157.5,165,KEA3,0.42,2,AGC,NDR,NDR,STK38L
STK39,122,125,KEA3,0.5714285714285714,3,STE,STE20,FRAY,STK39
STK4,197.5,195,KEA3,0.32,2,STE,STE20,MST,STK4
STK40,234.5,224,KEA3,0.20857142857142857,1,CAMK,SGK495,SGK495,STK40
STYK1,190,188,KEA3,0.34,2,TK,TK-UNIQUE,TK-UNIQUE,STYK1
SYK,16.666666666666668,8,KEA3,0.98,4,TK,SYK,SYK,SYK
TAOK1,317,280,KEA3,0.045714285714285714,1,STE,STE20,TAO,TAOK1
TBK1,85,71,KEA3,0.7714285714285715,4,OTHER,IKK,IKK,TBK1
TEC,143,155,KEA3,0.46,2,TK,TEC,TEC,TEC
TEK,274,257,KEA3,0.11142857142857143,1,TK,TIE,TIE,TEK
TESK1,245,234,KEA3,0.18,1,TKL,LISK,TESK,TESK1
TESK2,181.5,178,KEA3,0.37714285714285717,2,TKL,LISK,TESK,TESK2
TGFBR1,219,213,KEA3,0.24857142857142858,1,TKL,STKR,TYPE1,TGFBR1
TGFBR2,88,75,KEA3,0.7571428571428571,4,TKL,STKR,TYPE2,TGFBR2
TLK1,339,296,KEA3,0,1,OTHER,TLK,TLK,TLK1
TNIK,326,286,KEA3,0.02857142857142857,1,STE,STE20,MSN,TNIK
TNK2,121,123,KEA3,0.58,3,TK,ACK,ACK,TNK2
TNNI3K,139,151,KEA3,0.4742857142857143,2,TKL,MLK,HH498,TNNI3K
TP53RK,338,295,KEA3,0.002857142857142857,1,OTHER,BUD32,BUD32,TP53RK
TRIB3,137.5,150,KEA3,0.48,2,CAMK,TRBL,TRBL,TRIB3
TRPM7,204,201,KEA3,0.29428571428571426,2,ATYPICAL,ALPHA,CHAK,TRPM7
TTK,118.66666666666667,120,KEA3,0.5942857142857143,3,OTHER,TTK,TTK,TTK
TXK,230,220,KEA3,0.22285714285714286,1,TK,TEC,TEC,TXK
TYK2,96.66666666666667,88,KEA3,0.7028571428571428,3,TK,JAKA,JAKA,TYK2
TYRO3,24.5,12,KEA3,0.9685714285714285,4,TK,AXL,AXL,TYRO3
UHMK1,95.5,87,KEA3,0.7057142857142857,3,OTHER,KIS,KIS,UHMK1
ULK1,202.5,200,KEA3,0.29714285714285715,2,OTHER,ULK,ULK,ULK1
VRK1,103.66666666666667,102,KEA3,0.6571428571428571,3,CK1,VRK,VRK,VRK1
VRK3,251,238,KEA3,0.16857142857142857,1,CK1,VRK,VRK,VRK3
WEE1,58.5,40,KEA3,0.8742857142857143,4,OTHER,WEE,WEE,WEE1
WNK1,135.33333333333334,145,KEA3,0.5,3,OTHER,WNK,WNK,WNK1
YES1,47,29,KEA3,0.9171428571428571,4,TK,SRC,SRCA,YES1
ZAP70,27.333333333333332,13,KEA3,0.9657142857142857,4,TK,SYK,SYK,ZAP70
FGR,2.9665762445130506,1,UKA,1,4,TK,SRC,SRCA,FGR
BLK,2.464845978458297,4,UKA,0.9516129032258065,4,TK,SRC,SRCB,BLK
SYK,2.174184555014796,6,UKA,0.9032258064516129,4,TK,SYK,SYK,SYK
ZAP70,2.174184555014796,6,UKA,0.9032258064516129,4,TK,SYK,SYK,ZAP70
TXK,2.063486257521107,7,UKA,0.8870967741935484,4,TK,TEC,TEC,TXK
HCK,1.8985331958210017,9,UKA,0.8548387096774194,4,TK,SRC,SRCB,HCK
EPHA10,1.883805706151864,10,UKA,0.8387096774193549,4,TK,EPH,EPH,EPHA10
EPHA4,1.8802164138383024,11,UKA,0.8225806451612904,4,TK,EPH,EPH,EPHA4
FER,1.7464681564729951,13,UKA,0.7741935483870968,4,TK,FER,FER,FER
SRC,1.7464681564729951,13,UKA,0.7741935483870968,4,TK,SRC,SRCA,SRC
LYN,1.6485129095502888,14,UKA,0.7580645161290323,4,TK,SRC,SRCB,LYN
TEC,1.5973603871029076,16,UKA,0.7096774193548387,3,TK,TEC,TEC,TEC
RET,1.5721894273240098,17,UKA,0.6935483870967742,3,TK,RET,RET,RET
MET,1.5651757037315064,18,UKA,0.6774193548387096,3,TK,MET,MET,MET
ALK,1.5449723176432193,19,UKA,0.6612903225806451,3,TK,ALK,ALK,ALK
LTK,1.5071837567538195,20,UKA,0.6451612903225806,3,TK,ALK,ALK,LTK
FES,1.4573924553191278,21,UKA,0.6290322580645161,3,TK,FER,FER,FES
MAP2K7,1.376502612204948,24,UKA,0.5645161290322581,3,STE,STE7,MEK7,MAP2K7
ITK,1.3495759033921515,27,UKA,0.5161290322580645,3,TK,TEC,TEC,ITK
CSK,1.3433269541151498,29,UKA,0.4838709677419355,2,TK,CSK,CSK,CSK
FRK,1.2119165155545917,31,UKA,0.45161290322580644,2,TK,SRC,FRK,FRK
FYN,1.0755606217064062,33,UKA,0.41935483870967744,2,TK,SRC,SRCA,FYN
JAK2,1.0649564978558117,34,UKA,0.4032258064516129,2,TK,JAKA,JAKA,JAK2
EPHA2,1.048643050118336,35,UKA,0.3870967741935484,2,TK,EPH,EPH,EPHA2
IGF1R,0.9994965103685532,37,UKA,0.3548387096774194,2,TK,INSR,INSR,IGF1R
FLT1,0.921209794980958,40,UKA,0.3064516129032258,2,TK,VEGFR,VEGFR,FLT1
FGFR3,0.7070271469446054,46,UKA,0.20967741935483872,1,TK,FGFR,FGFR,FGFR3
BTK,0.6989005227772908,47,UKA,0.1935483870967742,1,TK,TEC,TEC,BTK
FGFR2,0.6949583370232287,48,UKA,0.1774193548387097,1,TK,FGFR,FGFR,FGFR2
FGFR1,0.643874668239393,49,UKA,0.16129032258064516,1,TK,FGFR,FGFR,FGFR1
FGFR4,0.6323236021788194,50,UKA,0.14516129032258066,1,TK,FGFR,FGFR,FGFR4
AXL,0.5990960796063661,51,UKA,0.12903225806451613,1,TK,AXL,AXL,AXL
INSR,0.5866868216245461,52,UKA,0.11290322580645161,1,TK,INSR,INSR,INSR
KIT,0.5818048088412667,53,UKA,0.0967741935483871,1,TK,PDGFR,PDGFR,KIT
KDR,0.5505154297093119,54,UKA,0.08064516129032258,1,TK,VEGFR,VEGFR,KDR
EGFR,0.532149289975753,55,UKA,0.06451612903225806,1,TK,EGFR,EGFR,EGFR
FLT3,0.49119468170849334,57,UKA,0.03225806451612903,1,TK,PDGFR,PDGFR,FLT3
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRCB,BLK
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRCA,FGR
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRCA,FYN
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRCB,HCK
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRCB,LCK
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRCB,LYN
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRM,PTK6
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRCA,SRC
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRM,SRMS
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRCA,YES1
INSR,-2.0516666666666667,2,KRSA,0.9198606271777003,4,TK,INSR,INSR,IGF1R
INSR,-2.0516666666666667,2,KRSA,0.9198606271777003,4,TK,INSR,INSR,INSR
INSR,-2.0516666666666667,2,KRSA,0.9198606271777003,4,TK,INSR,INSR,INSRR
FAK,-2.1,1,KRSA,0.9616724738675958,4,TK,FAK,FAK,PTK2
FAK,-2.1,1,KRSA,0.9616724738675958,4,TK,FAK,FAK,PTK2B
VEGFR,1.1783333333333332,8,KRSA,0.6689895470383276,3,TK,VEGFR,VEGFR,FLT1
VEGFR,1.1783333333333332,8,KRSA,0.6689895470383276,3,TK,VEGFR,VEGFR,FLT4
VEGFR,1.1783333333333332,8,KRSA,0.6689895470383276,3,TK,VEGFR,VEGFR,KDR
ALK,0.8225,10,KRSA,0.5853658536585366,3,TK,ALK,ALK,ALK
ALK,0.8225,10,KRSA,0.5853658536585366,3,TK,ALK,ALK,LTK
JAK,-1.3108333333333333,6,KRSA,0.7526132404181185,4,TK,JAKA,JAKA,JAK1
JAK,-1.3108333333333333,6,KRSA,0.7526132404181185,4,TK,JAKA,JAKA,JAK2
JAK,-1.3108333333333333,6,KRSA,0.7526132404181185,4,TK,JAKA,JAKA,JAK3
JAK,-1.3108333333333333,6,KRSA,0.7526132404181185,4,TK,JAKA,JAKA,TYK2
AXL,-1.9266666666666667,4,KRSA,0.8362369337979094,4,TK,AXL,AXL,AXL
AXL,-1.9266666666666667,4,KRSA,0.8362369337979094,4,TK,AXL,AXL,MERTK
AXL,-1.9266666666666667,4,KRSA,0.8362369337979094,4,TK,AXL,AXL,TYRO3
MET,-1.4691666666666667,5,KRSA,0.794425087108014,4,TK,MET,MET,MET
MET,-1.4691666666666667,5,KRSA,0.794425087108014,4,TK,MET,MET,MST1R
FRK,-1.1383333333333334,9,KRSA,0.627177700348432,3,TK,SRC,FRK,FRK
TRK,0.4241666666666667,18,KRSA,0.20905923344947736,1,TK,TRK,TRK,NTRK1
TRK,0.4241666666666667,18,KRSA,0.20905923344947736,1,TK,TRK,TRK,NTRK2
TRK,0.4241666666666667,18,KRSA,0.20905923344947736,1,TK,TRK,TRK,NTRK3
PDGFR,-0.7366666666666667,12,KRSA,0.5017421602787456,3,TK,PDGFR,PDGFR,CSF1R
PDGFR,-0.7366666666666667,12,KRSA,0.5017421602787456,3,TK,PDGFR,PDGFR,FLT3
PDGFR,-0.7366666666666667,12,KRSA,0.5017421602787456,3,TK,PDGFR,PDGFR,KIT
PDGFR,-0.7366666666666667,12,KRSA,0.5017421602787456,3,TK,PDGFR,PDGFR,PDGFRA
PDGFR,-0.7366666666666667,12,KRSA,0.5017421602787456,3,TK,PDGFR,PDGFR,PDGFRB
ABL,-1.2433333333333334,7,KRSA,0.710801393728223,3,TK,ABL,ABL,ABL1
ABL,-1.2433333333333334,7,KRSA,0.710801393728223,3,TK,ABL,ABL,ABL2
DDR,-0.7558333333333334,11,KRSA,0.5435540069686411,3,TK,DDR,DDR,DDR1
DDR,-0.7558333333333334,11,KRSA,0.5435540069686411,3,TK,DDR,DDR,DDR2
TEC,-0.24833333333333335,20,KRSA,0.1254355400696864,1,TK,TEC,TEC,BMX
TEC,-0.24833333333333335,20,KRSA,0.1254355400696864,1,TK,TEC,TEC,BTK
TEC,-0.24833333333333335,20,KRSA,0.1254355400696864,1,TK,TEC,TEC,ITK
TEC,-0.24833333333333335,20,KRSA,0.1254355400696864,1,TK,TEC,TEC,TEC
TEC,-0.24833333333333335,20,KRSA,0.1254355400696864,1,TK,TEC,TEC,TXK
RYK,-0.6241666666666666,15,KRSA,0.3344947735191638,2,TK,RYK,RYK,RYK
FER,0.2466666666666667,21,KRSA,0.08362369337979095,1,TK,FER,FER,FER
FER,0.2466666666666667,21,KRSA,0.08362369337979095,1,TK,FER,FER,FES
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA1
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA2
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA3
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA4
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA5
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA6
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA7
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA8
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHB1
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHB2
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHB3
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHB4
SEV,-0.44583333333333336,17,KRSA,0.2508710801393728,2,TK,SEV,SEV,ROS1
ACK,-0.4508333333333333,16,KRSA,0.2926829268292683,2,TK,ACK,ACK,TNK1
ACK,-0.4508333333333333,16,KRSA,0.2926829268292683,2,TK,ACK,ACK,TNK2
CSK,0.6241666666666666,15,KRSA,0.3344947735191638,2,TK,CSK,CSK,CSK
CSK,0.6241666666666666,15,KRSA,0.3344947735191638,2,TK,CSK,CSK,MATK
EGFR,-0.6249999999999999,14,KRSA,0.4181184668989547,2,TK,EGFR,EGFR,EGFR
EGFR,-0.6249999999999999,14,KRSA,0.4181184668989547,2,TK,EGFR,EGFR,ERBB2
EGFR,-0.6249999999999999,14,KRSA,0.4181184668989547,2,TK,EGFR,EGFR,ERBB3
EGFR,-0.6249999999999999,14,KRSA,0.4181184668989547,2,TK,EGFR,EGFR,ERBB4
RET,-0.6525,13,KRSA,0.45993031358885017,2,TK,RET,RET,RET
FGFR,0.04583333333333332,22,KRSA,0.041811846689895474,1,TK,FGFR,FGFR,FGFR1
FGFR,0.04583333333333332,22,KRSA,0.041811846689895474,1,TK,FGFR,FGFR,FGFR2
FGFR,0.04583333333333332,22,KRSA,0.041811846689895474,1,TK,FGFR,FGFR,FGFR3
FGFR,0.04583333333333332,22,KRSA,0.041811846689895474,1,TK,FGFR,FGFR,FGFR4
SYK,0.02749999999999996,23,KRSA,0,1,TK,SYK,SYK,SYK
SYK,0.02749999999999996,23,KRSA,0,1,TK,SYK,SYK,ZAP70
FAK,-2.1,1,KRSA,0.9616724738675958,4,TK,FAK,FAK,PTK2
FAK,-2.1,1,KRSA,0.9616724738675958,4,TK,FAK,FAK,PTK2B
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRCB,BLK
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRCA,FGR
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRCA,FYN
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRCB,HCK
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRCB,LCK
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRCB,LYN
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRM,PTK6
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRCA,SRC
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRM,SRMS
SRC,-1.9908333333333337,3,KRSA,0.8780487804878049,4,TK,SRC,SRCA,YES1
INSR,-2.0516666666666667,2,KRSA,0.9198606271777003,4,TK,INSR,INSR,IGF1R
INSR,-2.0516666666666667,2,KRSA,0.9198606271777003,4,TK,INSR,INSR,INSR
INSR,-2.0516666666666667,2,KRSA,0.9198606271777003,4,TK,INSR,INSR,INSRR
JAK,-1.3108333333333333,6,KRSA,0.7526132404181185,4,TK,JAKA,JAKA,JAK1
JAK,-1.3108333333333333,6,KRSA,0.7526132404181185,4,TK,JAKA,JAKA,JAK2
JAK,-1.3108333333333333,6,KRSA,0.7526132404181185,4,TK,JAKA,JAKA,JAK3
JAK,-1.3108333333333333,6,KRSA,0.7526132404181185,4,TK,JAKA,JAKA,TYK2
ALK,0.8225,10,KRSA,0.5853658536585366,3,TK,ALK,ALK,ALK
ALK,0.8225,10,KRSA,0.5853658536585366,3,TK,ALK,ALK,LTK
MET,-1.4691666666666667,5,KRSA,0.794425087108014,4,TK,MET,MET,MET
MET,-1.4691666666666667,5,KRSA,0.794425087108014,4,TK,MET,MET,MST1R
TEC,-0.24833333333333335,20,KRSA,0.1254355400696864,1,TK,TEC,TEC,BMX
TEC,-0.24833333333333335,20,KRSA,0.1254355400696864,1,TK,TEC,TEC,BTK
TEC,-0.24833333333333335,20,KRSA,0.1254355400696864,1,TK,TEC,TEC,ITK
TEC,-0.24833333333333335,20,KRSA,0.1254355400696864,1,TK,TEC,TEC,TEC
TEC,-0.24833333333333335,20,KRSA,0.1254355400696864,1,TK,TEC,TEC,TXK
AXL,-1.9266666666666667,4,KRSA,0.8362369337979094,4,TK,AXL,AXL,AXL
AXL,-1.9266666666666667,4,KRSA,0.8362369337979094,4,TK,AXL,AXL,MERTK
AXL,-1.9266666666666667,4,KRSA,0.8362369337979094,4,TK,AXL,AXL,TYRO3
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA1
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA2
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA3
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA4
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA5
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA6
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA7
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA8
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHB1
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHB2
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHB3
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHB4
TRK,0.4241666666666667,18,KRSA,0.20905923344947736,1,TK,TRK,TRK,NTRK1
TRK,0.4241666666666667,18,KRSA,0.20905923344947736,1,TK,TRK,TRK,NTRK2
TRK,0.4241666666666667,18,KRSA,0.20905923344947736,1,TK,TRK,TRK,NTRK3
DDR,-0.7558333333333334,11,KRSA,0.5435540069686411,3,TK,DDR,DDR,DDR1
DDR,-0.7558333333333334,11,KRSA,0.5435540069686411,3,TK,DDR,DDR,DDR2
FRK,-1.1383333333333334,9,KRSA,0.627177700348432,3,TK,SRC,FRK,FRK
VEGFR,1.1783333333333332,8,KRSA,0.6689895470383276,3,TK,VEGFR,VEGFR,FLT1
VEGFR,1.1783333333333332,8,KRSA,0.6689895470383276,3,TK,VEGFR,VEGFR,FLT4
VEGFR,1.1783333333333332,8,KRSA,0.6689895470383276,3,TK,VEGFR,VEGFR,KDR
PDGFR,-0.7366666666666667,12,KRSA,0.5017421602787456,3,TK,PDGFR,PDGFR,CSF1R
PDGFR,-0.7366666666666667,12,KRSA,0.5017421602787456,3,TK,PDGFR,PDGFR,FLT3
PDGFR,-0.7366666666666667,12,KRSA,0.5017421602787456,3,TK,PDGFR,PDGFR,KIT
PDGFR,-0.7366666666666667,12,KRSA,0.5017421602787456,3,TK,PDGFR,PDGFR,PDGFRA
PDGFR,-0.7366666666666667,12,KRSA,0.5017421602787456,3,TK,PDGFR,PDGFR,PDGFRB
ABL,-1.2433333333333334,7,KRSA,0.710801393728223,3,TK,ABL,ABL,ABL1
ABL,-1.2433333333333334,7,KRSA,0.710801393728223,3,TK,ABL,ABL,ABL2
RYK,-0.6241666666666666,15,KRSA,0.3344947735191638,2,TK,RYK,RYK,RYK
FER,0.2466666666666667,21,KRSA,0.08362369337979095,1,TK,FER,FER,FER
FER,0.2466666666666667,21,KRSA,0.08362369337979095,1,TK,FER,FER,FES
CSK,0.6241666666666666,15,KRSA,0.3344947735191638,2,TK,CSK,CSK,CSK
CSK,0.6241666666666666,15,KRSA,0.3344947735191638,2,TK,CSK,CSK,MATK
ACK,-0.4508333333333333,16,KRSA,0.2926829268292683,2,TK,ACK,ACK,TNK1
ACK,-0.4508333333333333,16,KRSA,0.2926829268292683,2,TK,ACK,ACK,TNK2
SEV,-0.44583333333333336,17,KRSA,0.2508710801393728,2,TK,SEV,SEV,ROS1
SYK,0.02749999999999996,23,KRSA,0,1,TK,SYK,SYK,SYK
SYK,0.02749999999999996,23,KRSA,0,1,TK,SYK,SYK,ZAP70
FGFR,0.04583333333333332,22,KRSA,0.041811846689895474,1,TK,FGFR,FGFR,FGFR1
FGFR,0.04583333333333332,22,KRSA,0.041811846689895474,1,TK,FGFR,FGFR,FGFR2
FGFR,0.04583333333333332,22,KRSA,0.041811846689895474,1,TK,FGFR,FGFR,FGFR3
FGFR,0.04583333333333332,22,KRSA,0.041811846689895474,1,TK,FGFR,FGFR,FGFR4
RET,-0.6525,13,KRSA,0.45993031358885017,2,TK,RET,RET,RET
EGFR,-0.6249999999999999,14,KRSA,0.4181184668989547,2,TK,EGFR,EGFR,EGFR
EGFR,-0.6249999999999999,14,KRSA,0.4181184668989547,2,TK,EGFR,EGFR,ERBB2
EGFR,-0.6249999999999999,14,KRSA,0.4181184668989547,2,TK,EGFR,EGFR,ERBB3
EGFR,-0.6249999999999999,14,KRSA,0.4181184668989547,2,TK,EGFR,EGFR,ERBB4
AXL,-1.9266666666666667,4,KRSA,0.8362369337979094,4,TK,AXL,AXL,AXL
AXL,-1.9266666666666667,4,KRSA,0.8362369337979094,4,TK,AXL,AXL,MERTK
AXL,-1.9266666666666667,4,KRSA,0.8362369337979094,4,TK,AXL,AXL,TYRO3
FAK,-2.1,1,KRSA,0.9616724738675958,4,TK,FAK,FAK,PTK2
FAK,-2.1,1,KRSA,0.9616724738675958,4,TK,FAK,FAK,PTK2B
INSR,-2.0516666666666667,2,KRSA,0.9198606271777003,4,TK,INSR,INSR,IGF1R
INSR,-2.0516666666666667,2,KRSA,0.9198606271777003,4,TK,INSR,INSR,INSR
INSR,-2.0516666666666667,2,KRSA,0.9198606271777003,4,TK,INSR,INSR,INSRR
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA1
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA2
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA3
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA4
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA5
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA6
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA7
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHA8
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHB1
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHB2
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHB3
EPH,0.3591666666666667,19,KRSA,0.1672473867595819,1,TK,EPH,EPH,EPHB4
JAK,-1.3108333333333333,6,KRSA,0.7526132404181185,4,TK,JAKA,JAKA,JAK1
