Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
PRKG2,228.5,223,KEA3,0.22,1,AGC,PKG,PKG,PRKG2
PRKX,143,148,KEA3,0.49142857142857144,2,AGC,PKA,PKA,PRKX
PRKY,140,145,KEA3,0.5028571428571429,3,AGC,PKA,PKA,PRKY
PRPF4B,198.5,206,KEA3,0.2714285714285714,2,CMGC,DYRK,PRP4,PRPF4B
PTK2,66.33333333333333,52,KEA3,0.8371428571428572,4,TK,FAK,FAK,PTK2
PTK2B,75.33333333333333,62,KEA3,0.7971428571428572,4,TK,FAK,FAK,PTK2B
PTK6,80.33333333333333,69,KEA3,0.7771428571428571,4,TK,SRC,SRM,PTK6
PXK,93,85,KEA3,0.7114285714285714,3,OTHER,SLOB,SLOB,PXK
RAF1,143,148,KEA3,0.49142857142857144,2,TKL,RAF,RAF,RAF1
RET,77.33333333333333,65,KEA3,0.7885714285714286,4,TK,RET,RET,RET
RIOK1,283,253,KEA3,0.13142857142857142,1,ATYPICAL,RIO,RIO1,RIOK1
RIPK1,270,244,KEA3,0.15714285714285714,1,TKL,RIPK,RIPK,RIPK1
RIPK2,113.5,123,KEA3,0.5857142857142857,3,TKL,RIPK,RIPK,RIPK2
RIPK3,107,113,KEA3,0.6228571428571429,3,TKL,RIPK,RIPK,RIPK3
ROCK1,90,79,KEA3,0.7371428571428571,3,AGC,DMPK,ROCK,ROCK1
ROCK2,136,143,KEA3,0.5114285714285715,3,AGC,DMPK,ROCK,ROCK2
RPS6KA1,82.66666666666667,71,KEA3,0.7657142857142857,4,AGC,RSK,RSK,RPS6KA1
RPS6KA2,37.5,15,KEA3,0.9571428571428572,4,AGC,RSK,RSK,RPS6KA2
RPS6KA3,106.66666666666667,112,KEA3,0.6285714285714286,3,AGC,RSK,RSK,RPS6KA3
RPS6KA4,103.5,105,KEA3,0.6485714285714286,3,AGC,RSK,MSK,RPS6KA4
RPS6KA5,61.333333333333336,46,KEA3,0.8542857142857143,4,AGC,RSK,MSK,RPS6KA5
RPS6KB1,76.33333333333333,64,KEA3,0.7914285714285715,4,AGC,RSK,P70,RPS6KB1
RPS6KB2,160,168,KEA3,0.42,2,AGC,RSK,P70,RPS6KB2
RPS6KL1,310,275,KEA3,0.06857142857142857,1,AGC,RSKL,RSKL,RPS6KL1
SCYL1,326,288,KEA3,0.03142857142857143,1,OTHER,SCY1,SCY1,SCYL1
SCYL2,86,75,KEA3,0.7514285714285714,4,OTHER,SCY1,SCY1,SCYL2
SCYL3,168,179,KEA3,0.3742857142857143,2,OTHER,SCY1,SCY1,SCYL3
SGK1,101.33333333333333,101,KEA3,0.66,3,AGC,SGK,SGK,SGK1
SGK2,132,140,KEA3,0.5257142857142857,3,AGC,SGK,SGK,SGK2
SGK3,273,246,KEA3,0.15142857142857144,1,AGC,SGK,SGK,SGK3
SIK1,212.5,212,KEA3,0.2542857142857143,2,CAMK,CAMKL,QIK,SIK1
SIK2,303,270,KEA3,0.08285714285714285,1,CAMK,CAMKL,QIK,SIK2
SMG1,329,290,KEA3,0.025714285714285714,1,ATYPICAL,PIKK,SMG1,SMG1
SNRK,168,179,KEA3,0.3742857142857143,2,CAMK,CAMKL,SNRK,SNRK
SRC,28,11,KEA3,0.9685714285714285,4,TK,SRC,SRCA,SRC
SRMS,319,283,KEA3,0.045714285714285714,1,TK,SRC,SRM,SRMS
SRPK1,92,83,KEA3,0.7228571428571429,3,CMGC,SRPK,SRPK,SRPK1
SRPK2,123.5,136,KEA3,0.54,3,CMGC,SRPK,SRPK,SRPK2
STK10,274,248,KEA3,0.1457142857142857,1,STE,STE20,SLK,STK10
STK11,112.33333333333333,119,KEA3,0.6,3,CAMK,CAMKL,LKB,STK11
STK16,51,32,KEA3,0.8942857142857142,4,OTHER,NAK,MPSK,STK16
STK17A,70,55,KEA3,0.8228571428571428,4,CAMK,DAPK,DRAK,STK17A
STK24,119,130,KEA3,0.5628571428571428,3,STE,STE20,YSK,STK24
STK25,234.5,226,KEA3,0.21142857142857144,1,STE,STE20,YSK,STK25
STK26,232.5,225,KEA3,0.21428571428571427,1,STE,STE20,YSK,STK26
STK3,115.66666666666667,124,KEA3,0.5828571428571429,3,STE,STE20,MST,STK3
STK33,150,158,KEA3,0.4542857142857143,2,CAMK,CAMK-UNIQUE,CAMK-UNIQUE,STK33
STK36,242.5,229,KEA3,0.20285714285714285,1,OTHER,ULK,FUSED,STK36
STK38,173.5,185,KEA3,0.35428571428571426,2,AGC,NDR,NDR,STK38
STK38L,218,216,KEA3,0.24285714285714285,1,AGC,NDR,NDR,STK38L
STK39,113,121,KEA3,0.5914285714285714,3,STE,STE20,FRAY,STK39
STK4,119,130,KEA3,0.5628571428571428,3,STE,STE20,MST,STK4
STK40,208,209,KEA3,0.26285714285714284,2,CAMK,SGK495,SGK495,STK40
STYK1,166,175,KEA3,0.3914285714285714,2,TK,TK-UNIQUE,TK-UNIQUE,STYK1
SYK,40,18,KEA3,0.94,4,TK,SYK,SYK,SYK
TAOK1,304,271,KEA3,0.08,1,STE,STE20,TAO,TAOK1
TBK1,64,50,KEA3,0.8428571428571429,4,OTHER,IKK,IKK,TBK1
TEC,150.5,159,KEA3,0.4514285714285714,2,TK,TEC,TEC,TEC
TEK,315,279,KEA3,0.05714285714285714,1,TK,TIE,TIE,TEK
TESK1,291,259,KEA3,0.11428571428571428,1,TKL,LISK,TESK,TESK1
TESK2,175.5,187,KEA3,0.34285714285714286,2,TKL,LISK,TESK,TESK2
TGFBR1,203.5,208,KEA3,0.26571428571428574,2,TKL,STKR,TYPE1,TGFBR1
TGFBR2,49.5,28,KEA3,0.9085714285714286,4,TKL,STKR,TYPE2,TGFBR2
TLK1,339,299,KEA3,0,1,OTHER,TLK,TLK,TLK1
TNIK,316,280,KEA3,0.054285714285714284,1,STE,STE20,MSN,TNIK
TNK2,154.66666666666666,164,KEA3,0.43714285714285717,2,TK,ACK,ACK,TNK2
TNNI3K,75.5,63,KEA3,0.7942857142857143,4,TKL,MLK,HH498,TNNI3K
TP53RK,338,298,KEA3,0.002857142857142857,1,OTHER,BUD32,BUD32,TP53RK
TRIB3,174,186,KEA3,0.3457142857142857,2,CAMK,TRBL,TRBL,TRIB3
TRPM7,214.5,213,KEA3,0.25142857142857145,2,ATYPICAL,ALPHA,CHAK,TRPM7
TTK,152.33333333333334,161,KEA3,0.44571428571428573,2,OTHER,TTK,TTK,TTK
TXK,272,245,KEA3,0.15428571428571428,1,TK,TEC,TEC,TXK
TYK2,92.66666666666667,84,KEA3,0.72,3,TK,JAKA,JAKA,TYK2
TYRO3,118,127,KEA3,0.5742857142857143,3,TK,AXL,AXL,TYRO3
UHMK1,121,131,KEA3,0.5571428571428572,3,OTHER,KIS,KIS,UHMK1
ULK1,185,196,KEA3,0.31142857142857144,2,OTHER,ULK,ULK,ULK1
VRK1,111,118,KEA3,0.6028571428571429,3,CK1,VRK,VRK,VRK1
VRK3,245.5,231,KEA3,0.19714285714285715,1,CK1,VRK,VRK,VRK3
WEE1,55.5,35,KEA3,0.8857142857142857,4,OTHER,WEE,WEE,WEE1
WNK1,170,181,KEA3,0.3657142857142857,2,OTHER,WNK,WNK,WNK1
YES1,79,67,KEA3,0.7828571428571428,4,TK,SRC,SRCA,YES1
ZAP70,70.33333333333333,56,KEA3,0.82,4,TK,SYK,SYK,ZAP70
ALK,1.578396073130169,1,UKA,1,4,TK,ALK,ALK,ALK
RET,1.2074962489653476,4,UKA,0.953125,4,TK,RET,RET,RET
FLT1,0.9916042502149812,5,UKA,0.9375,4,TK,VEGFR,VEGFR,FLT1
BTK,0.8983903827668888,7,UKA,0.90625,4,TK,TEC,TEC,BTK
EPHA10,0.839570653749246,9,UKA,0.875,4,TK,EPH,EPH,EPHA10
FYN,0.7763699520384569,10,UKA,0.859375,4,TK,SRC,SRCA,FYN
BLK,0.7011932133202838,11,UKA,0.84375,4,TK,SRC,SRCB,BLK
FGR,0.6830656264404653,12,UKA,0.828125,4,TK,SRC,SRCA,FGR
LTK,0.6732709937680852,13,UKA,0.8125,4,TK,ALK,ALK,LTK
TEC,0.6615435063953952,14,UKA,0.796875,4,TK,TEC,TEC,TEC
HCK,0.648288705681008,15,UKA,0.78125,4,TK,SRC,SRCB,HCK
FGFR2,0.5867002359187482,16,UKA,0.765625,4,TK,FGFR,FGFR,FGFR2
FGFR3,0.5809092996438405,17,UKA,0.75,4,TK,FGFR,FGFR,FGFR3
ZAP70,0.576446132045901,18,UKA,0.734375,3,TK,SYK,SYK,ZAP70
MAP2K7,0.5395231309485492,19,UKA,0.703125,3,STE,STE7,MEK7,MAP2K7
EGFR,0.4709599673241565,21,UKA,0.671875,3,TK,EGFR,EGFR,EGFR
FER,0.4312291011494088,23,UKA,0.640625,3,TK,FER,FER,FER
FLT3,0.3576611976820349,27,UKA,0.5625,3,TK,PDGFR,PDGFR,FLT3
INSR,0.3231235680268629,29,UKA,0.53125,3,TK,INSR,INSR,INSR
MET,0.3101585908624952,30,UKA,0.515625,3,TK,MET,MET,MET
FGFR1,0.28735029837278864,32,UKA,0.484375,2,TK,FGFR,FGFR,FGFR1
FGFR4,0.2845114332564646,34,UKA,0.453125,2,TK,FGFR,FGFR,FGFR4
EPHA2,0.27593395350654604,35,UKA,0.4375,2,TK,EPH,EPH,EPHA2
IGF1R,0.2740883677049518,36,UKA,0.421875,2,TK,INSR,INSR,IGF1R
EPHB3,0.24219552538275985,38,UKA,0.390625,2,TK,EPH,EPH,EPHB3
ITK,0.2410881076020265,39,UKA,0.359375,2,TK,TEC,TEC,ITK
TXK,0.2410881076020265,39,UKA,0.359375,2,TK,TEC,TEC,TXK
EPHB1,0.23807216157947095,40,UKA,0.34375,2,TK,EPH,EPH,EPHB1
CSK,0.2218487496163564,41,UKA,0.328125,2,TK,CSK,CSK,CSK
LYN,0.21390761568139585,43,UKA,0.296875,2,TK,SRC,SRCB,LYN
FRK,0.1817001902115995,45,UKA,0.265625,2,TK,SRC,FRK,FRK
KIT,0.1626641319849852,46,UKA,0.25,2,TK,PDGFR,PDGFR,KIT
KDR,0.15943224242654624,48,UKA,0.21875,1,TK,VEGFR,VEGFR,KDR
JAK2,0.14630178822382564,49,UKA,0.203125,1,TK,JAKA,JAKA,JAK2
FES,0.1451491738924116,50,UKA,0.1875,1,TK,FER,FER,FES
EPHA4,0.1112590393171074,54,UKA,0.125,1,TK,EPH,EPH,EPHA4
AXL,0.08724669632867703,56,UKA,0.09375,1,TK,AXL,AXL,AXL
SYK,0.06752623532284678,58,UKA,0.0625,1,TK,SYK,SYK,SYK
SRC,0.05749589383191927,60,UKA,0.03125,1,TK,SRC,SRCA,SRC
FAK,-1.346666666666667,4,KRSA,0.8362369337979094,4,TK,FAK,FAK,PTK2
FAK,-1.346666666666667,4,KRSA,0.8362369337979094,4,TK,FAK,FAK,PTK2B
VEGFR,2.12,2,KRSA,0.9198606271777003,4,TK,VEGFR,VEGFR,FLT1
VEGFR,2.12,2,KRSA,0.9198606271777003,4,TK,VEGFR,VEGFR,FLT4
VEGFR,2.12,2,KRSA,0.9198606271777003,4,TK,VEGFR,VEGFR,KDR
MET,-1.1675,5,KRSA,0.794425087108014,4,TK,MET,MET,MET
MET,-1.1675,5,KRSA,0.794425087108014,4,TK,MET,MET,MST1R
INSR,-1.6358333333333337,3,KRSA,0.8780487804878049,4,TK,INSR,INSR,IGF1R
INSR,-1.6358333333333337,3,KRSA,0.8780487804878049,4,TK,INSR,INSR,INSR
INSR,-1.6358333333333337,3,KRSA,0.8780487804878049,4,TK,INSR,INSR,INSRR
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCB,BLK
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCA,FGR
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCA,FYN
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCB,HCK
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCB,LCK
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCB,LYN
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRM,PTK6
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCA,SRC
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRM,SRMS
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCA,YES1
FER,-0.2433333333333334,20,KRSA,0.1254355400696864,1,TK,FER,FER,FER
FER,-0.2433333333333334,20,KRSA,0.1254355400696864,1,TK,FER,FER,FES
AXL,-1.018333333333333,6,KRSA,0.7526132404181185,4,TK,AXL,AXL,AXL
AXL,-1.018333333333333,6,KRSA,0.7526132404181185,4,TK,AXL,AXL,MERTK
AXL,-1.018333333333333,6,KRSA,0.7526132404181185,4,TK,AXL,AXL,TYRO3
JAK,-0.9925,8,KRSA,0.6689895470383276,3,TK,JAKA,JAKA,JAK1
JAK,-0.9925,8,KRSA,0.6689895470383276,3,TK,JAKA,JAKA,JAK2
JAK,-0.9925,8,KRSA,0.6689895470383276,3,TK,JAKA,JAKA,JAK3
JAK,-0.9925,8,KRSA,0.6689895470383276,3,TK,JAKA,JAKA,TYK2
FGFR,0.265,19,KRSA,0.1672473867595819,1,TK,FGFR,FGFR,FGFR1
FGFR,0.265,19,KRSA,0.1672473867595819,1,TK,FGFR,FGFR,FGFR2
FGFR,0.265,19,KRSA,0.1672473867595819,1,TK,FGFR,FGFR,FGFR3
FGFR,0.265,19,KRSA,0.1672473867595819,1,TK,FGFR,FGFR,FGFR4
EGFR,-0.1716666666666667,22,KRSA,0.041811846689895474,1,TK,EGFR,EGFR,EGFR
EGFR,-0.1716666666666667,22,KRSA,0.041811846689895474,1,TK,EGFR,EGFR,ERBB2
EGFR,-0.1716666666666667,22,KRSA,0.041811846689895474,1,TK,EGFR,EGFR,ERBB3
EGFR,-0.1716666666666667,22,KRSA,0.041811846689895474,1,TK,EGFR,EGFR,ERBB4
ABL,-0.7975,9,KRSA,0.627177700348432,3,TK,ABL,ABL,ABL1
ABL,-0.7975,9,KRSA,0.627177700348432,3,TK,ABL,ABL,ABL2
CSK,0.3633333333333334,14,KRSA,0.4181184668989547,2,TK,CSK,CSK,CSK
CSK,0.3633333333333334,14,KRSA,0.4181184668989547,2,TK,CSK,CSK,MATK
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA1
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA2
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA3
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA4
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA5
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA6
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA7
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA8
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHB1
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHB2
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHB3
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHB4
TRK,0.10249999999999998,23,KRSA,0,1,TK,TRK,TRK,NTRK1
TRK,0.10249999999999998,23,KRSA,0,1,TK,TRK,TRK,NTRK2
TRK,0.10249999999999998,23,KRSA,0,1,TK,TRK,TRK,NTRK3
RET,-0.58,10,KRSA,0.5853658536585366,3,TK,RET,RET,RET
RYK,-0.485,11,KRSA,0.5435540069686411,3,TK,RYK,RYK,RYK
ACK,-0.35083333333333333,15,KRSA,0.3344947735191638,2,TK,ACK,ACK,TNK1
ACK,-0.35083333333333333,15,KRSA,0.3344947735191638,2,TK,ACK,ACK,TNK2
SEV,-0.35083333333333333,15,KRSA,0.3344947735191638,2,TK,SEV,SEV,ROS1
PDGFR,0.995,7,KRSA,0.710801393728223,3,TK,PDGFR,PDGFR,CSF1R
PDGFR,0.995,7,KRSA,0.710801393728223,3,TK,PDGFR,PDGFR,FLT3
PDGFR,0.995,7,KRSA,0.710801393728223,3,TK,PDGFR,PDGFR,KIT
PDGFR,0.995,7,KRSA,0.710801393728223,3,TK,PDGFR,PDGFR,PDGFRA
PDGFR,0.995,7,KRSA,0.710801393728223,3,TK,PDGFR,PDGFR,PDGFRB
TEC,-0.2916666666666667,17,KRSA,0.2508710801393728,2,TK,TEC,TEC,BMX
TEC,-0.2916666666666667,17,KRSA,0.2508710801393728,2,TK,TEC,TEC,BTK
TEC,-0.2916666666666667,17,KRSA,0.2508710801393728,2,TK,TEC,TEC,ITK
TEC,-0.2916666666666667,17,KRSA,0.2508710801393728,2,TK,TEC,TEC,TEC
TEC,-0.2916666666666667,17,KRSA,0.2508710801393728,2,TK,TEC,TEC,TXK
FRK,-0.4625,12,KRSA,0.5017421602787456,3,TK,SRC,FRK,FRK
ALK,0.44,13,KRSA,0.45993031358885017,2,TK,ALK,ALK,ALK
ALK,0.44,13,KRSA,0.45993031358885017,2,TK,ALK,ALK,LTK
DDR,-0.22916666666666669,21,KRSA,0.08362369337979095,1,TK,DDR,DDR,DDR1
DDR,-0.22916666666666669,21,KRSA,0.08362369337979095,1,TK,DDR,DDR,DDR2
SYK,-0.3433333333333334,16,KRSA,0.2926829268292683,2,TK,SYK,SYK,SYK
SYK,-0.3433333333333334,16,KRSA,0.2926829268292683,2,TK,SYK,SYK,ZAP70
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCB,BLK
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCA,FGR
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCA,FYN
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCB,HCK
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCB,LCK
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCB,LYN
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRM,PTK6
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCA,SRC
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRM,SRMS
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCA,YES1
VEGFR,2.12,2,KRSA,0.9198606271777003,4,TK,VEGFR,VEGFR,FLT1
VEGFR,2.12,2,KRSA,0.9198606271777003,4,TK,VEGFR,VEGFR,FLT4
VEGFR,2.12,2,KRSA,0.9198606271777003,4,TK,VEGFR,VEGFR,KDR
FAK,-1.346666666666667,4,KRSA,0.8362369337979094,4,TK,FAK,FAK,PTK2
FAK,-1.346666666666667,4,KRSA,0.8362369337979094,4,TK,FAK,FAK,PTK2B
PDGFR,0.995,7,KRSA,0.710801393728223,3,TK,PDGFR,PDGFR,CSF1R
PDGFR,0.995,7,KRSA,0.710801393728223,3,TK,PDGFR,PDGFR,FLT3
PDGFR,0.995,7,KRSA,0.710801393728223,3,TK,PDGFR,PDGFR,KIT
PDGFR,0.995,7,KRSA,0.710801393728223,3,TK,PDGFR,PDGFR,PDGFRA
PDGFR,0.995,7,KRSA,0.710801393728223,3,TK,PDGFR,PDGFR,PDGFRB
MET,-1.1675,5,KRSA,0.794425087108014,4,TK,MET,MET,MET
MET,-1.1675,5,KRSA,0.794425087108014,4,TK,MET,MET,MST1R
INSR,-1.6358333333333337,3,KRSA,0.8780487804878049,4,TK,INSR,INSR,IGF1R
INSR,-1.6358333333333337,3,KRSA,0.8780487804878049,4,TK,INSR,INSR,INSR
INSR,-1.6358333333333337,3,KRSA,0.8780487804878049,4,TK,INSR,INSR,INSRR
AXL,-1.018333333333333,6,KRSA,0.7526132404181185,4,TK,AXL,AXL,AXL
AXL,-1.018333333333333,6,KRSA,0.7526132404181185,4,TK,AXL,AXL,MERTK
AXL,-1.018333333333333,6,KRSA,0.7526132404181185,4,TK,AXL,AXL,TYRO3
JAK,-0.9925,8,KRSA,0.6689895470383276,3,TK,JAKA,JAKA,JAK1
JAK,-0.9925,8,KRSA,0.6689895470383276,3,TK,JAKA,JAKA,JAK2
JAK,-0.9925,8,KRSA,0.6689895470383276,3,TK,JAKA,JAKA,JAK3
JAK,-0.9925,8,KRSA,0.6689895470383276,3,TK,JAKA,JAKA,TYK2
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA1
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA2
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA3
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA4
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA5
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA6
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA7
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA8
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHB1
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHB2
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHB3
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHB4
TRK,0.10249999999999998,23,KRSA,0,1,TK,TRK,TRK,NTRK1
TRK,0.10249999999999998,23,KRSA,0,1,TK,TRK,TRK,NTRK2
TRK,0.10249999999999998,23,KRSA,0,1,TK,TRK,TRK,NTRK3
ABL,-0.7975,9,KRSA,0.627177700348432,3,TK,ABL,ABL,ABL1
ABL,-0.7975,9,KRSA,0.627177700348432,3,TK,ABL,ABL,ABL2
FGFR,0.265,19,KRSA,0.1672473867595819,1,TK,FGFR,FGFR,FGFR1
FGFR,0.265,19,KRSA,0.1672473867595819,1,TK,FGFR,FGFR,FGFR2
FGFR,0.265,19,KRSA,0.1672473867595819,1,TK,FGFR,FGFR,FGFR3
FGFR,0.265,19,KRSA,0.1672473867595819,1,TK,FGFR,FGFR,FGFR4
RYK,-0.485,11,KRSA,0.5435540069686411,3,TK,RYK,RYK,RYK
TEC,-0.2916666666666667,17,KRSA,0.2508710801393728,2,TK,TEC,TEC,BMX
TEC,-0.2916666666666667,17,KRSA,0.2508710801393728,2,TK,TEC,TEC,BTK
TEC,-0.2916666666666667,17,KRSA,0.2508710801393728,2,TK,TEC,TEC,ITK
TEC,-0.2916666666666667,17,KRSA,0.2508710801393728,2,TK,TEC,TEC,TEC
TEC,-0.2916666666666667,17,KRSA,0.2508710801393728,2,TK,TEC,TEC,TXK
ACK,-0.35083333333333333,15,KRSA,0.3344947735191638,2,TK,ACK,ACK,TNK1
ACK,-0.35083333333333333,15,KRSA,0.3344947735191638,2,TK,ACK,ACK,TNK2
EGFR,-0.1716666666666667,22,KRSA,0.041811846689895474,1,TK,EGFR,EGFR,EGFR
EGFR,-0.1716666666666667,22,KRSA,0.041811846689895474,1,TK,EGFR,EGFR,ERBB2
EGFR,-0.1716666666666667,22,KRSA,0.041811846689895474,1,TK,EGFR,EGFR,ERBB3
EGFR,-0.1716666666666667,22,KRSA,0.041811846689895474,1,TK,EGFR,EGFR,ERBB4
SEV,-0.35083333333333333,15,KRSA,0.3344947735191638,2,TK,SEV,SEV,ROS1
DDR,-0.22916666666666669,21,KRSA,0.08362369337979095,1,TK,DDR,DDR,DDR1
DDR,-0.22916666666666669,21,KRSA,0.08362369337979095,1,TK,DDR,DDR,DDR2
FRK,-0.4625,12,KRSA,0.5017421602787456,3,TK,SRC,FRK,FRK
FER,-0.2433333333333334,20,KRSA,0.1254355400696864,1,TK,FER,FER,FER
FER,-0.2433333333333334,20,KRSA,0.1254355400696864,1,TK,FER,FER,FES
RET,-0.58,10,KRSA,0.5853658536585366,3,TK,RET,RET,RET
CSK,0.3633333333333334,14,KRSA,0.4181184668989547,2,TK,CSK,CSK,CSK
CSK,0.3633333333333334,14,KRSA,0.4181184668989547,2,TK,CSK,CSK,MATK
ALK,0.44,13,KRSA,0.45993031358885017,2,TK,ALK,ALK,ALK
ALK,0.44,13,KRSA,0.45993031358885017,2,TK,ALK,ALK,LTK
SYK,-0.3433333333333334,16,KRSA,0.2926829268292683,2,TK,SYK,SYK,SYK
SYK,-0.3433333333333334,16,KRSA,0.2926829268292683,2,TK,SYK,SYK,ZAP70
VEGFR,2.12,2,KRSA,0.9198606271777003,4,TK,VEGFR,VEGFR,FLT1
VEGFR,2.12,2,KRSA,0.9198606271777003,4,TK,VEGFR,VEGFR,FLT4
VEGFR,2.12,2,KRSA,0.9198606271777003,4,TK,VEGFR,VEGFR,KDR
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCB,BLK
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCA,FGR
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCA,FYN
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCB,HCK
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCB,LCK
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCB,LYN
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRM,PTK6
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCA,SRC
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRM,SRMS
SRC,-2.3466666666666667,1,KRSA,0.9616724738675958,4,TK,SRC,SRCA,YES1
PDGFR,0.995,7,KRSA,0.710801393728223,3,TK,PDGFR,PDGFR,CSF1R
PDGFR,0.995,7,KRSA,0.710801393728223,3,TK,PDGFR,PDGFR,FLT3
PDGFR,0.995,7,KRSA,0.710801393728223,3,TK,PDGFR,PDGFR,KIT
PDGFR,0.995,7,KRSA,0.710801393728223,3,TK,PDGFR,PDGFR,PDGFRA
PDGFR,0.995,7,KRSA,0.710801393728223,3,TK,PDGFR,PDGFR,PDGFRB
MET,-1.1675,5,KRSA,0.794425087108014,4,TK,MET,MET,MET
MET,-1.1675,5,KRSA,0.794425087108014,4,TK,MET,MET,MST1R
FAK,-1.346666666666667,4,KRSA,0.8362369337979094,4,TK,FAK,FAK,PTK2
FAK,-1.346666666666667,4,KRSA,0.8362369337979094,4,TK,FAK,FAK,PTK2B
JAK,-0.9925,8,KRSA,0.6689895470383276,3,TK,JAKA,JAKA,JAK1
JAK,-0.9925,8,KRSA,0.6689895470383276,3,TK,JAKA,JAKA,JAK2
JAK,-0.9925,8,KRSA,0.6689895470383276,3,TK,JAKA,JAKA,JAK3
JAK,-0.9925,8,KRSA,0.6689895470383276,3,TK,JAKA,JAKA,TYK2
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA1
EPH,-0.2808333333333333,18,KRSA,0.20905923344947736,1,TK,EPH,EPH,EPHA2
